step,bee,action,claim_slot,claim_flower,battery_pct,load,status
46,1,0,0,4,84.5,0.00,SILENT,IDLE-SILENT
46,2,0,0,4,39.3,0.00,SILENT,IDLE-SILENT
46,3,0,0,4,86.5,0.00,SILENT,IDLE-SILENT
46,4,0,0,4,47.9,0.00,SILENT,IDLE-SILENT
47,0,0,0,4,47.6,0.00,SILENT,IDLE-SILENT
47,1,0,0,4,84.4,0.00,SILENT,IDLE-SILENT
47,2,0,0,4,39.2,0.00,SILENT,IDLE-SILENT
47,3,0,0,4,86.4,0.00,SILENT,IDLE-SILENT
47,4,0,0,4,47.8,0.00,SILENT,IDLE-SILENT
48,0,0,0,4,47.5,0.00,SILENT,IDLE-SILENT
48,1,0,0,4,84.3,0.00,SILENT,IDLE-SILENT
48,2,0,0,4,39.1,0.00,SILENT,IDLE-SILENT
48,3,0,0,4,86.3,0.00,SILENT,IDLE-SILENT
48,4,0,0,4,47.7,0.00,SILENT,IDLE-SILENT
49,0,0,0,4,47.4,0.00,SILENT,IDLE-SILENT
49,1,0,0,4,84.2,0.00,SILENT,IDLE-SILENT
49,2,0,0,4,39.0,0.00,SILENT,IDLE-SILENT
49,3,0,0,4,86.2,0.00,SILENT,IDLE-SILENT
49,4,0,0,4,47.6,0.00,SILENT,IDLE-SILENT
50,0,0,0,4,47.3,0.00,SILENT,IDLE-SILENT
50,1,0,0,4,84.1,0.00,SILENT,IDLE-SILENT
50,2,0,0,4,38.9,0.00,SILENT,IDLE-SILENT
50,3,0,0,4,86.1,0.00,SILENT,IDLE-SILENT
50,4,0,0,4,47.5,0.00,SILENT,IDLE-SILENT
51,0,0,0,4,47.2,0.00,SILENT,IDLE-SILENT
51,1,0,0,4,84.0,0.00,SILENT,IDLE-SILENT
51,2,0,0,4,38.8,0.00,SILENT,IDLE-SILENT
51,3,0,0,4,86.0,0.00,SILENT,IDLE-SILENT
51,4,0,0,4,47.4,0.00,SILENT,IDLE-SILENT
52,0,0,0,4,47.1,0.00,SILENT,IDLE-SILENT
52,1,0,0,4,83.9,0.00,SILENT,IDLE-SILENT
52,2,0,0,4,38.7,0.00,SILENT,IDLE-SILENT
52,3,0,0,4,85.9,0.00,SILENT,IDLE-SILENT
52,4,0,0,4,47.3,0.00,SILENT,IDLE-SILENT
53,0,0,0,4,47.0,0.00,SILENT,IDLE-SILENT
53,1,0,0,4,83.8,0.00,SILENT,IDLE-SILENT
53,2,0,0,4,38.6,0.00,SILENT,IDLE-SILENT
53,3,0,0,4,85.8,0.00,SILENT,IDLE-SILENT
53,4,0,0,4,47.2,0.00,SILENT,IDLE-SILENT
54,0,0,0,4,46.9,0.00,SILENT,IDLE-SILENT
54,1,0,0,4,83.7,0.00,SILENT,IDLE-SILENT
54,2,0,0,4,38.5,0.00,SILENT,IDLE-SILENT
54,3,0,0,4,85.7,0.00,SILENT,IDLE-SILENT
54,4,0,0,4,47.1,0.00,SILENT,IDLE-SILENT
55,0,0,0,4,46.8,0.00,SILENT,IDLE-SILENT
55,1,0,0,4,83.6,0.00,SILENT,IDLE-SILENT
55,2,0,0,4,38.4,0.00,SILENT,IDLE-SILENT
55,3,0,0,4,85.6,0.00,SILENT,IDLE-SILENT
55,4,0,0,4,47.0,0.00,SILENT,IDLE-SILENT
56,0,0,0,4,46.7,0.00,SILENT,IDLE-SILENT
56,1,0,0,4,83.5,0.00,SILENT,IDLE-SILENT
56,2,0,0,4,38.3,0.00,SILENT,IDLE-SILENT
56,3,0,0,4,85.5,0.00,SILENT,IDLE-SILENT
56,4,0,0,4,46.9,0.00,SILENT,IDLE-SILENT
57,0,0,0,4,46.6,0.00,SILENT,IDLE-SILENT
57,1,0,0,4,83.4,0.00,SILENT,IDLE-SILENT
57,2,0,0,4,38.2,0.00,SILENT,IDLE-SILENT
57,3,0,0,4,85.4,0.00,SILENT,IDLE-SILENT
57,4,0,0,4,46.8,0.00,SILENT,IDLE-SILENT
58,0,0,0,4,46.5,0.00,SILENT,IDLE-SILENT
58,1,0,0,4,83.3,0.00,SILENT,IDLE-SILENT
58,2,0,0,4,38.1,0.00,SILENT,IDLE-SILENT
58,3,0,0,4,85.3,0.00,SILENT,IDLE-SILENT
58,4,0,0,4,46.7,0.00,SILENT,IDLE-SILENT
59,0,0,0,4,46.4,0.00,SILENT,IDLE-SILENT
59,1,0,0,4,83.2,0.00,SILENT,IDLE-SILENT
59,2,0,0,4,38.0,0.00,SILENT,IDLE-SILENT
59,3,0,0,4,85.2,0.00,SILENT,IDLE-SILENT
59,4,0,0,4,46.6,0.00,SILENT,IDLE-SILENT
60,0,0,0,4,46.3,0.00,SILENT,IDLE-SILENT
60,1,0,0,4,83.1,0.00,SILENT,IDLE-SILENT
60,2,0,0,4,37.9,0.00,SILENT,IDLE-SILENT
60,3,0,0,4,85.1,0.00,SILENT,IDLE-SILENT
60,4,0,0,4,46.5,0.00,SILENT,IDLE-SILENT
61,0,0,0,4,46.2,0.00,SILENT,IDLE-SILENT
61,1,0,0,4,83.0,0.00,SILENT,IDLE-SILENT
61,2,0,0,4,37.8,0.00,SILENT,IDLE-SILENT
61,3,0,0,4,85.0,0.00,SILENT,IDLE-SILENT
61,4,0,0,4,46.4,0.00,SILENT,IDLE-SILENT
62,0,0,0,4,46.1,0.00,SILENT,IDLE-SILENT
62,1,0,0,4,82.9,0.00,SILENT,IDLE-SILENT
62,2,0,0,4,37.7,0.00,SILENT,IDLE-SILENT
62,3,0,0,4,84.9,0.00,SILENT,IDLE-SILENT
62,4,0,0,4,46.3,0.00,SILENT,IDLE-SILENT
63,0,0,0,4,46.0,0.00,SILENT,IDLE-SILENT
63,1,0,0,4,82.8,0.00,SILENT,IDLE-SILENT
63,2,0,0,4,37.6,0.00,SILENT,IDLE-SILENT
63,3,0,0,4,84.8,0.00,SILENT,IDLE-SILENT
63,4,0,0,4,46.2,0.00,SILENT,IDLE-SILENT
64,0,0,0,4,45.9,0.00,SILENT,IDLE-SILENT
64,1,0,0,4,82.7,0.00,SILENT,IDLE-SILENT
64,2,0,0,4,37.5,0.00,SILENT,IDLE-SILENT
64,3,0,0,4,84.7,0.00,SILENT,IDLE-SILENT
64,4,0,0,4,46.1,0.00,SILENT,IDLE-SILENT
65,0,0,0,4,45.8,0.00,SILENT,IDLE-SILENT
65,1,0,0,4,82.6,0.00,SILENT,IDLE-SILENT
65,2,0,0,4,37.4,0.00,SILENT,IDLE-SILENT
65,3,0,0,4,84.6,0.00,SILENT,IDLE-SILENT
65,4,0,0,4,46.0,0.00,SILENT,IDLE-SILENT
66,0,0,0,4,45.7,0.00,SILENT,IDLE-SILENT
66,1,0,0,4,82.5,0.00,SILENT,IDLE-SILENT
66,2,0,0,4,37.3,0.00,SILENT,IDLE-SILENT
66,3,0,0,4,84.5,0.00,SILENT,IDLE-SILENT
66,4,0,0,4,45.9,0.00,SILENT,IDLE-SILENT
67,0,0,0,4,45.6,0.00,SILENT,IDLE-SILENT
67,1,0,0,4,82.4,0.00,SILENT,IDLE-SILENT
67,2,0,0,4,37.2,0.00,SILENT,IDLE-SILENT
67,3,0,0,4,84.4,0.00,SILENT,IDLE-SILENT
67,4,0,0,4,45.8,0.00,SILENT,IDLE-SILENT
68,0,0,0,4,45.5,0.00,SILENT,IDLE-SILENT
68,1,0,0,4,82.3,0.00,SILENT,IDLE-SILENT
68,2,0,0,4,37.1,0.00,SILENT,IDLE-SILENT
68,3,0,0,4,84.3,0.00,SILENT,IDLE-SILENT
68,4,0,0,4,45.7,0.00,SILENT,IDLE-SILENT
69,0,0,0,4,45.4,0.00,SILENT,IDLE-SILENT
69,1,0,0,4,82.2,0.00,SILENT,IDLE-SILENT
69,2,0,0,4,37.0,0.00,SILENT,IDLE-SILENT
69,3,0,0,4,84.2,0.00,SILENT,IDLE-SILENT
69,4,0,0,4,45.6,0.00,SILENT,IDLE-SILENT
70,0,0,0,4,45.3,0.00,SILENT,IDLE-SILENT
70,1,0,0,4,82.1,0.00,SILENT,IDLE-SILENT
70,2,0,0,4,36.9,0.00,SILENT,IDLE-SILENT
70,3,0,0,4,84.1,0.00,SILENT,IDLE-SILENT
70,4,0,0,4,45.5,0.00,SILENT,IDLE-SILENT
71,0,0,0,4,45.2,0.00,SILENT,IDLE-SILENT
71,1,0,0,4,82.0,0.00,SILENT,IDLE-SILENT
71,2,0,0,4,36.8,0.00,SILENT,IDLE-SILENT
71,3,0,0,4,84.0,0.00,SILENT,IDLE-SILENT
71,4,0,0,4,45.4,0.00,SILENT,IDLE-SILENT
72,0,0,0,4,45.1,0.00,SILENT,IDLE-SILENT
72,1,0,0,4,81.9,0.00,SILENT,IDLE-SILENT
72,2,0,0,4,36.7,0.00,SILENT,IDLE-SILENT
72,3,0,0,4,83.9,0.00,SILENT,IDLE-SILENT
72,4,0,0,4,45.3,0.00,SILENT,IDLE-SILENT
73,0,0,0,4,45.0,0.00,SILENT,IDLE-SILENT
73,1,0,0,4,81.8,0.00,SILENT,IDLE-SILENT
73,2,0,0,4,36.6,0.00,SILENT,IDLE-SILENT
73,3,0,0,4,83.8,0.00,SILENT,IDLE-SILENT
73,4,0,0,4,45.2,0.00,SILENT,IDLE-SILENT
74,0,0,0,4,44.9,0.00,SILENT,IDLE-SILENT
74,1,0,0,4,81.7,0.00,SILENT,IDLE-SILENT
74,2,0,0,4,36.5,0.00,SILENT,IDLE-SILENT
74,3,0,0,4,83.7,0.00,SILENT,IDLE-SILENT
74,4,0,0,4,45.1,0.00,SILENT,IDLE-SILENT
75,0,0,0,4,44.8,0.00,SILENT,IDLE-SILENT
75,1,0,0,4,81.6,0.00,SILENT,IDLE-SILENT
75,2,0,0,4,36.4,0.00,SILENT,IDLE-SILENT
75,3,0,0,4,83.6,0.00,SILENT,IDLE-SILENT
75,4,0,0,4,45.0,0.00,SILENT,IDLE-SILENT
76,0,0,0,4,44.7,0.00,SILENT,IDLE-SILENT
76,1,0,0,4,81.5,0.00,SILENT,IDLE-SILENT
76,2,0,0,4,36.3,0.00,SILENT,IDLE-SILENT
76,3,0,0,4,83.5,0.00,SILENT,IDLE-SILENT
76,4,0,0,4,44.9,0.00,SILENT,IDLE-SILENT
77,0,0,0,4,44.6,0.00,SILENT,IDLE-SILENT
77,1,0,0,4,81.4,0.00,SILENT,IDLE-SILENT
77,2,0,0,4,36.2,0.00,SILENT,IDLE-SILENT
77,3,0,0,4,83.4,0.00,SILENT,IDLE-SILENT
77,4,0,0,4,44.8,0.00,SILENT,IDLE-SILENT
78,0,0,0,4,44.5,0.00,SILENT,IDLE-SILENT
78,1,0,0,4,81.3,0.00,SILENT,IDLE-SILENT
78,2,0,0,4,36.1,0.00,SILENT,IDLE-SILENT
78,3,0,0,4,83.3,0.00,SILENT,IDLE-SILENT
78,4,0,0,4,44.7,0.00,SILENT,IDLE-SILENT
79,0,0,0,4,44.4,0.00,SILENT,IDLE-SILENT
79,1,0,0,4,81.2,0.00,SILENT,IDLE-SILENT
79,2,0,0,4,36.0,0.00,SILENT,IDLE-SILENT
79,3,0,0,4,83.2,0.00,SILENT,IDLE-SILENT
79,4,0,0,4,44.6,0.00,SILENT,IDLE-SILENT
80,0,0,0,4,44.3,0.00,SILENT,IDLE-SILENT
80,1,0,0,4,81.1,0.00,SILENT,IDLE-SILENT
80,2,0,0,4,35.9,0.00,SILENT,IDLE-SILENT
80,3,0,0,4,83.1,0.00,SILENT,IDLE-SILENT
80,4,0,0,4,44.5,0.00,SILENT,IDLE-SILENT
81,0,0,0,4,44.2,0.00,SILENT,IDLE-SILENT
81,1,0,0,4,81.0,0.00,SILENT,IDLE-SILENT
81,2,0,0,4,35.8,0.00,SILENT,IDLE-SILENT
81,3,0,0,4,83.0,0.00,SILENT,IDLE-SILENT
81,4,0,0,4,44.4,0.00,SILENT,IDLE-SILENT
82,0,0,0,4,44.1,0.00,SILENT,IDLE-SILENT
82,1,0,0,4,80.9,0.00,SILENT,IDLE-SILENT
82,2,0,0,4,35.7,0.00,SILENT,IDLE-SILENT
82,3,0,0,4,82.9,0.00,SILENT,IDLE-SILENT
82,4,0,0,4,44.3,0.00,SILENT,IDLE-SILENT
83,0,0,0,4,44.0,0.00,SILENT,IDLE-SILENT
83,1,0,0,4,80.8,0.00,SILENT,IDLE-SILENT
83,2,0,0,4,35.6,0.00,SILENT,IDLE-SILENT
83,3,0,0,4,82.8,0.00,SILENT,IDLE-SILENT
83,4,0,0,4,44.2,0.00,SILENT,IDLE-SILENT
84,0,0,0,4,43.9,0.00,SILENT,IDLE-SILENT
84,1,0,0,4,80.7,0.00,SILENT,IDLE-SILENT
84,2,0,0,4,35.5,0.00,SILENT,IDLE-SILENT
84,3,0,0,4,82.7,0.00,SILENT,IDLE-SILENT
84,4,0,0,4,44.1,0.00,SILENT,IDLE-SILENT
85,0,0,0,4,43.8,0.00,SILENT,IDLE-SILENT
85,1,0,0,4,80.6,0.00,SILENT,IDLE-SILENT
85,2,0,0,4,35.4,0.00,SILENT,IDLE-SILENT
85,3,0,0,4,82.6,0.00,SILENT,IDLE-SILENT
85,4,0,0,4,44.0,0.00,SILENT,IDLE-SILENT
86,0,0,0,4,43.7,0.00,SILENT,IDLE-SILENT
86,1,0,0,4,80.5,0.00,SILENT,IDLE-SILENT
86,2,0,0,4,35.3,0.00,SILENT,IDLE-SILENT
86,3,0,0,4,82.5,0.00,SILENT,IDLE-SILENT
86,4,0,0,4,43.9,0.00,SILENT,IDLE-SILENT
87,0,0,0,4,43.6,0.00,SILENT,IDLE-SILENT
87,1,0,0,4,80.4,0.00,SILENT,IDLE-SILENT
87,2,0,0,4,35.2,0.00,SILENT,IDLE-SILENT
87,3,0,0,4,82.4,0.00,SILENT,IDLE-SILENT
87,4,0,0,4,43.8,0.00,SILENT,IDLE-SILENT
88,0,0,0,4,43.5,0.00,SILENT,IDLE-SILENT
88,1,0,0,4,80.3,0.00,SILENT,IDLE-SILENT
88,2,0,0,4,35.1,0.00,SILENT,IDLE-SILENT
88,3,0,0,4,82.3,0.00,SILENT,IDLE-SILENT
88,4,0,0,4,43.7,0.00,SILENT,IDLE-SILENT
89,0,0,0,4,43.4,0.00,SILENT,IDLE-SILENT
89,1,0,0,4,80.2,0.00,SILENT,IDLE-SILENT
89,2,0,0,4,35.0,0.00,SILENT,IDLE-SILENT
89,3,0,0,4,82.2,0.00,SILENT,IDLE-SILENT
89,4,0,0,4,43.6,0.00,SILENT,IDLE-SILENT
90,0,0,0,4,43.3,0.00,SILENT,IDLE-SILENT
90,1,0,0,4,80.1,0.00,SILENT,IDLE-SILENT
90,2,0,0,4,34.9,0.00,SILENT,IDLE-SILENT
90,3,0,0,4,82.1,0.00,SILENT,IDLE-SILENT
90,4,0,0,4,43.5,0.00,SILENT,IDLE-SILENT
91,0,0,0,4,43.2,0.00,SILENT,IDLE-SILENT
91,1,0,0,4,80.0,0.00,SILENT,IDLE-SILENT
91,2,0,0,4,34.8,0.00,SILENT,IDLE-SILENT
91,3,0,0,4,82.0,0.00,SILENT,IDLE-SILENT
91,4,0,0,4,43.4,0.00,SILENT,IDLE-SILENT
92,0,0,0,4,43.1,0.00,SILENT,IDLE-SILENT
92,1,0,0,4,79.9,0.00,SILENT,IDLE-SILENT
92,2,0,0,4,34.7,0.00,SILENT,IDLE-SILENT
92,3,0,0,4,81.9,0.00,SILENT,IDLE-SILENT
92,4,0,0,4,43.3,0.00,SILENT,IDLE-SILENT
93,0,0,0,4,43.0,0.00,SILENT,IDLE-SILENT
93,1,0,0,4,79.8,0.00,SILENT,IDLE-SILENT
93,2,0,0,4,34.6,0.00,SILENT,IDLE-SILENT
93,3,0,0,4,81.8,0.00,SILENT,IDLE-SILENT
93,4,0,0,4,43.2,0.00,SILENT,IDLE-SILENT
94,0,0,0,4,42.9,0.00,SILENT,IDLE-SILENT
94,1,0,0,4,79.7,0.00,SILENT,IDLE-SILENT
94,2,0,0,4,34.5,0.00,SILENT,IDLE-SILENT
94,3,0,0,4,81.7,0.00,SILENT,IDLE-SILENT
94,4,0,0,4,43.1,0.00,SILENT,IDLE-SILENT
95,0,0,0,4,42.8,0.00,SILENT,IDLE-SILENT
95,1,0,0,4,79.6,0.00,SILENT,IDLE-SILENT
95,2,0,0,4,34.4,0.00,SILENT,IDLE-SILENT
95,3,0,0,4,81.6,0.00,SILENT,IDLE-SILENT
95,4,0,0,4,43.0,0.00,SILENT,IDLE-SILENT
96,0,0,0,4,42.7,0.00,SILENT,IDLE-SILENT
96,1,0,0,4,79.5,0.00,SILENT,IDLE-SILENT
96,2,0,0,4,34.3,0.00,SILENT,IDLE-SILENT
96,3,0,0,4,81.5,0.00,SILENT,IDLE-SILENT
96,4,0,0,4,42.9,0.00,SILENT,IDLE-SILENT
97,0,0,0,4,42.6,0.00,SILENT,IDLE-SILENT
97,1,0,0,4,79.4,0.00,SILENT,IDLE-SILENT
97,2,0,0,4,34.2,0.00,SILENT,IDLE-SILENT
97,3,0,0,4,81.4,0.00,SILENT,IDLE-SILENT
97,4,0,0,4,42.8,0.00,SILENT,IDLE-SILENT
98,0,0,0,4,42.5,0.00,SILENT,IDLE-SILENT
98,1,0,0,4,79.3,0.00,SILENT,IDLE-SILENT
98,2,0,0,4,34.1,0.00,SILENT,IDLE-SILENT
98,3,0,0,4,81.3,0.00,SILENT,IDLE-SILENT
98,4,0,0,4,42.7,0.00,SILENT,IDLE-SILENT
99,0,0,0,4,42.4,0.00,SILENT,IDLE-SILENT
99,1,0,0,4,79.2,0.00,SILENT,IDLE-SILENT
99,2,0,0,4,34.0,0.00,SILENT,IDLE-SILENT
99,3,0,0,4,81.2,0.00,SILENT,IDLE-SILENT
99,4,0,0,4,42.6,0.00,SILENT,IDLE-SILENT
100,0,0,0,4,42.3,0.00,SILENT,IDLE-SILENT
100,1,0,0,4,79.1,0.00,SILENT,IDLE-SILENT
100,2,0,0,4,33.9,0.00,SILENT,IDLE-SILENT
100,3,0,0,4,81.1,0.00,SILENT,IDLE-SILENT
100,4,0,0,4,42.5,0.00,SILENT,IDLE-SILENT
101,0,0,0,4,42.2,0.00,SILENT,IDLE-SILENT
101,1,0,0,4,79.0,0.00,SILENT,IDLE-SILENT
101,2,0,0,4,33.8,0.00,SILENT,IDLE-SILENT
101,3,0,0,4,81.0,0.00,SILENT,IDLE-SILENT
101,4,0,0,4,42.4,0.00,SILENT,IDLE-SILENT
102,0,0,0,4,42.1,0.00,SILENT,IDLE-SILENT
102,1,0,0,4,78.9,0.00,SILENT,IDLE-SILENT
102,2,0,0,4,33.7,0.00,SILENT,IDLE-SILENT
102,3,0,0,4,80.9,0.00,SILENT,IDLE-SILENT
102,4,0,0,4,42.3,0.00,SILENT,IDLE-SILENT
103,0,0,0,4,42.0,0.00,SILENT,IDLE-SILENT
103,1,0,0,4,78.8,0.00,SILENT,IDLE-SILENT
103,2,0,0,4,33.6,0.00,SILENT,IDLE-SILENT
103,3,0,0,4,80.8,0.00,SILENT,IDLE-SILENT
103,4,0,0,4,42.2,0.00,SILENT,IDLE-SILENT
104,0,0,0,4,41.9,0.00,SILENT,IDLE-SILENT
104,1,0,0,4,78.7,0.00,SILENT,IDLE-SILENT
104,2,0,0,4,33.5,0.00,SILENT,IDLE-SILENT
104,3,0,0,4,80.7,0.00,SILENT,IDLE-SILENT
104,4,0,0,4,42.1,0.00,SILENT,IDLE-SILENT
105,0,0,0,4,41.8,0.00,SILENT,IDLE-SILENT
105,1,0,0,4,78.6,0.00,SILENT,IDLE-SILENT
105,2,0,0,4,33.4,0.00,SILENT,IDLE-SILENT
105,3,0,0,4,80.6,0.00,SILENT,IDLE-SILENT
105,4,0,0,4,42.0,0.00,SILENT,IDLE-SILENT
106,0,0,0,4,41.7,0.00,SILENT,IDLE-SILENT
106,1,0,0,4,78.5,0.00,SILENT,IDLE-SILENT
106,2,0,0,4,33.3,0.00,SILENT,IDLE-SILENT
106,3,0,0,4,80.5,0.00,SILENT,IDLE-SILENT
106,4,0,0,4,41.9,0.00,SILENT,IDLE-SILENT
107,0,0,0,4,41.6,0.00,SILENT,IDLE-SILENT
107,1,0,0,4,78.4,0.00,SILENT,IDLE-SILENT
107,2,0,0,4,33.2,0.00,SILENT,IDLE-SILENT
107,3,0,0,4,80.4,0.00,SILENT,IDLE-SILENT
107,4,0,0,4,41.8,0.00,SILENT,IDLE-SILENT
108,0,0,0,4,41.5,0.00,SILENT,IDLE-SILENT
108,1,0,0,4,78.3,0.00,SILENT,IDLE-SILENT
108,2,0,0,4,33.1,0.00,SILENT,IDLE-SILENT
108,3,0,0,4,80.3,0.00,SILENT,IDLE-SILENT
108,4,0,0,4,41.7,0.00,SILENT,IDLE-SILENT
109,0,0,0,4,41.4,0.00,SILENT,IDLE-SILENT
109,1,0,0,4,78.2,0.00,SILENT,IDLE-SILENT
109,2,0,0,4,33.0,0.00,SILENT,IDLE-SILENT
109,3,0,0,4,80.2,0.00,SILENT,IDLE-SILENT
109,4,0,0,4,41.6,0.00,SILENT,IDLE-SILENT
110,0,0,0,4,41.3,0.00,SILENT,IDLE-SILENT
110,1,0,0,4,78.1,0.00,SILENT,IDLE-SILENT
110,2,0,0,4,32.9,0.00,SILENT,IDLE-SILENT
110,3,0,0,4,80.1,0.00,SILENT,IDLE-SILENT
110,4,0,0,4,41.5,0.00,SILENT,IDLE-SILENT
111,0,0,0,4,41.2,0.00,SILENT,IDLE-SILENT
111,1,0,0,4,78.0,0.00,SILENT,IDLE-SILENT
111,2,0,0,4,32.8,0.00,SILENT,IDLE-SILENT
111,3,0,0,4,80.0,0.00,SILENT,IDLE-SILENT
111,4,0,0,4,41.4,0.00,SILENT,IDLE-SILENT
112,0,0,0,4,41.1,0.00,SILENT,IDLE-SILENT
112,1,0,0,4,77.9,0.00,SILENT,IDLE-SILENT
112,2,0,0,4,32.7,0.00,SILENT,IDLE-SILENT
112,3,0,0,4,79.9,0.00,SILENT,IDLE-SILENT
112,4,0,0,4,41.3,0.00,SILENT,IDLE-SILENT
113,0,0,0,4,41.0,0.00,SILENT,IDLE-SILENT
113,1,0,0,4,77.8,0.00,SILENT,IDLE-SILENT
113,2,0,0,4,32.6,0.00,SILENT,IDLE-SILENT
113,3,0,0,4,79.8,0.00,SILENT,IDLE-SILENT
113,4,0,0,4,41.2,0.00,SILENT,IDLE-SILENT
114,0,0,0,4,40.9,0.00,SILENT,IDLE-SILENT
114,1,0,0,4,77.7,0.00,SILENT,IDLE-SILENT
114,2,0,0,4,32.5,0.00,SILENT,IDLE-SILENT
114,3,0,0,4,79.7,0.00,SILENT,IDLE-SILENT
114,4,0,0,4,41.1,0.00,SILENT,IDLE-SILENT
115,0,0,0,4,40.8,0.00,SILENT,IDLE-SILENT
115,1,0,0,4,77.6,0.00,SILENT,IDLE-SILENT
115,2,0,0,4,32.4,0.00,SILENT,IDLE-SILENT
115,3,0,0,4,79.6,0.00,SILENT,IDLE-SILENT
115,4,0,0,4,41.0,0.00,SILENT,IDLE-SILENT
116,0,0,0,4,40.7,0.00,SILENT,IDLE-SILENT
116,1,0,0,4,77.5,0.00,SILENT,IDLE-SILENT
116,2,0,0,4,32.3,0.00,SILENT,IDLE-SILENT
116,3,0,0,4,79.5,0.00,SILENT,IDLE-SILENT
116,4,0,0,4,40.9,0.00,SILENT,IDLE-SILENT
117,0,0,0,4,40.6,0.00,SILENT,IDLE-SILENT
117,1,0,0,4,77.4,0.00,SILENT,IDLE-SILENT
117,2,0,0,4,32.2,0.00,SILENT,IDLE-SILENT
117,3,0,0,4,79.4,0.00,SILENT,IDLE-SILENT
117,4,0,0,4,40.8,0.00,SILENT,IDLE-SILENT
118,0,0,0,4,40.5,0.00,SILENT,IDLE-SILENT
118,1,0,0,4,77.3,0.00,SILENT,IDLE-SILENT
118,2,0,0,4,32.1,0.00,SILENT,IDLE-SILENT
118,3,0,0,4,79.3,0.00,SILENT,IDLE-SILENT
118,4,0,0,4,40.7,0.00,SILENT,IDLE-SILENT
119,0,0,0,4,40.4,0.00,SILENT,IDLE-SILENT
119,1,0,0,4,77.2,0.00,SILENT,IDLE-SILENT
119,2,0,0,4,32.0,0.00,SILENT,IDLE-SILENT
119,3,0,0,4,79.2,0.00,SILENT,IDLE-SILENT
119,4,0,0,4,40.6,0.00,SILENT,IDLE-SILENT
120,0,0,0,4,40.3,0.00,SILENT,IDLE-SILENT
120,1,0,0,4,77.1,0.00,SILENT,IDLE-SILENT
120,2,0,0,4,31.9,0.00,SILENT,IDLE-SILENT
120,3,0,0,4,79.1,0.00,SILENT,IDLE-SILENT
120,4,0,0,4,40.5,0.00,SILENT,IDLE-SILENT
121,0,0,0,4,40.2,0.00,SILENT,IDLE-SILENT
121,1,0,0,4,77.0,0.00,SILENT,IDLE-SILENT
121,2,0,0,4,31.8,0.00,SILENT,IDLE-SILENT
121,3,0,0,4,79.0,0.00,SILENT,IDLE-SILENT
121,4,0,0,4,40.4,0.00,SILENT,IDLE-SILENT
122,0,0,0,4,40.1,0.00,SILENT,IDLE-SILENT
122,1,0,0,4,76.9,0.00,SILENT,IDLE-SILENT
122,2,0,0,4,31.7,0.00,SILENT,IDLE-SILENT
122,3,0,0,4,78.9,0.00,SILENT,IDLE-SILENT
122,4,0,0,4,40.3,0.00,SILENT,IDLE-SILENT
123,0,0,0,4,40.0,0.00,SILENT,IDLE-SILENT
123,1,0,0,4,76.8,0.00,SILENT,IDLE-SILENT
123,2,0,0,4,31.6,0.00,SILENT,IDLE-SILENT
123,3,0,0,4,78.8,0.00,SILENT,IDLE-SILENT
123,4,0,0,4,40.2,0.00,SILENT,IDLE-SILENT
124,0,0,0,4,39.9,0.00,SILENT,IDLE-SILENT
124,1,0,0,4,76.7,0.00,SILENT,IDLE-SILENT
124,2,0,0,4,31.5,0.00,SILENT,IDLE-SILENT
124,3,0,0,4,78.7,0.00,SILENT,IDLE-SILENT
124,4,0,0,4,40.1,0.00,SILENT,IDLE-SILENT
125,0,0,0,4,39.8,0.00,SILENT,IDLE-SILENT
125,1,0,0,4,76.6,0.00,SILENT,IDLE-SILENT
125,2,0,0,4,31.4,0.00,SILENT,IDLE-SILENT
125,3,0,0,4,78.6,0.00,SILENT,IDLE-SILENT
125,4,0,0,4,40.0,0.00,SILENT,IDLE-SILENT
126,0,0,0,4,39.7,0.00,SILENT,IDLE-SILENT
126,1,0,0,4,76.5,0.00,SILENT,IDLE-SILENT
126,2,0,0,4,31.3,0.00,SILENT,IDLE-SILENT
126,3,0,0,4,78.5,0.00,SILENT,IDLE-SILENT
126,4,0,0,4,39.9,0.00,SILENT,IDLE-SILENT
127,0,0,0,4,39.6,0.00,SILENT,IDLE-SILENT
127,1,0,0,4,76.4,0.00,SILENT,IDLE-SILENT
127,2,0,0,4,31.2,0.00,SILENT,IDLE-SILENT
127,3,0,0,4,78.4,0.00,SILENT,IDLE-SILENT
127,4,0,0,4,39.8,0.00,SILENT,IDLE-SILENT
128,0,0,0,4,39.5,0.00,SILENT,IDLE-SILENT
128,1,0,0,4,76.3,0.00,SILENT,IDLE-SILENT
128,2,0,0,4,31.1,0.00,SILENT,IDLE-SILENT
128,3,0,0,4,78.3,0.00,SILENT,IDLE-SILENT
128,4,0,0,4,39.7,0.00,SILENT,IDLE-SILENT
129,0,0,0,4,39.4,0.00,SILENT,IDLE-SILENT
129,1,0,0,4,76.2,0.00,SILENT,IDLE-SILENT
129,2,0,0,4,31.0,0.00,SILENT,IDLE-SILENT
129,3,0,0,4,78.2,0.00,SILENT,IDLE-SILENT
129,4,0,0,4,39.6,0.00,SILENT,IDLE-SILENT
130,0,0,0,4,39.3,0.00,SILENT,IDLE-SILENT
130,1,0,0,4,76.1,0.00,SILENT,IDLE-SILENT
130,2,0,0,4,30.9,0.00,SILENT,IDLE-SILENT
130,3,0,0,4,78.1,0.00,SILENT,IDLE-SILENT
